,0,1,2,3,4,5,6,7,8,9
0,0.03672381868008746,0.00010185345058405477,0.42210596686027557,1.852847284979699e-05,2.4779181615990853e-05,0.007951388718047363,0.000287357041076263,0.6360421340782834,7.960944608878823e-06,0.21494424273590687
1,1.87762162575723e-05,1.8288654940592088e-06,0.0017097185455965515,5.411366813860395e-06,0.00010171575139766651,0.012478714341061207,0.0018759179817014037,0.19072406509678733,1.0599203976215353e-05,0.184368793466696
2,4.559052971757199e-06,1.0172172098866095e-06,7.213022825732088e-06,7.997588572835911e-07,2.6404917456034453e-06,0.0781097536053599,0.00024577293125264466,0.05541539373523681,1.1367913545592288e-06,0.006170426405597855
3,2.606397550448016e-06,1.711197649970568e-06,2.1975314244964407e-06,1.6874971880767612e-06,3.413463808338395e-06,0.01002037762230794,0.0005863349939149347,0.00022001740860217947,5.627838710575751e-06,2.3577113453836422e-05
